run_id,input_file,time_limit,algorithm,task,RTA_WCRT_raw,RTA_WCRT_ceil,max_observed_rt,deadline_misses
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T7,1285.00,1285,1285,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T8,1503.00,1503,1503,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T9,2098.00,2098,2098,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T10,2318.00,2318,2318,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T11,3112.00,3112,3112,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T12,3645.00,3645,3645,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T13,4080.00,4080,4080,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T14,4110.00,4110,4110,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T15,4678.00,4678,4678,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T16,5379.00,5379,5379,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T17,5663.00,5663,5663,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T18,5822.00,5822,5822,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T19,7649.00,7649,7649,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T20,10583.00,10583,10583,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T21,11849.00,11849,11849,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T22,12606.00,12606,12606,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T23,14357.00,14357,14357,0
2026-03-08 12:59:39,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.30-util\tasksets\uniform-discrete_4.csv,200000,EDF,T24,16329.00,16329,16329,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T0,432.00,432,432,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T1,437.00,437,437,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T2,904.00,904,904,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T3,1122.00,1122,1122,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T4,1521.00,1521,1521,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T5,1742.00,1742,1742,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T6,1996.00,1996,1996,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T7,2458.00,2458,2458,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T8,2976.00,2976,2976,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T9,3387.00,3387,3387,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T10,3644.00,3644,3644,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T11,3823.00,3823,3823,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T12,3847.00,3847,3847,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T13,4005.00,4005,4005,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T14,4387.00,4387,4387,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T15,5015.00,5015,5015,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T16,7745.00,7745,7745,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T17,9853.00,9853,9853,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T18,11265.00,11265,11265,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T19,12815.00,12815,12815,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T20,18628.00,18628,18628,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T21,18907.00,18907,18907,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T22,23903.00,23903,23903,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T23,29921.00,29921,29921,0
2026-03-08 12:59:47,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_0.csv,200000,EDF,T24,32845.00,32845,32845,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T0,197.00,197,197,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T1,426.00,426,426,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T2,434.00,434,434,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T3,1212.00,1212,1212,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T4,1381.00,1381,1381,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T5,1483.00,1483,1483,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T6,1626.00,1626,1626,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T7,1656.00,1656,1656,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T8,3375.00,3375,3375,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T9,4028.00,4028,4028,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T10,4889.00,4889,4889,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T11,5677.00,5677,5677,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T12,5821.00,5821,5821,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T13,5902.00,5902,5902,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T14,7239.00,7239,7239,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T15,11688.00,11688,11688,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T16,14431.00,14431,14431,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T17,16803.00,16803,16803,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T18,16847.00,16847,16847,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T19,16908.00,16908,16908,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T20,17528.00,17528,17528,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T21,18698.00,18698,18698,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T22,24716.00,24716,24716,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T23,25080.00,25080,25080,0
2026-03-08 12:59:55,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_1.csv,200000,EDF,T24,27189.00,27189,27189,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T0,183.00,183,183,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T1,411.00,411,411,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T2,441.00,441,441,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T3,924.00,924,924,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T4,1322.00,1322,1322,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T5,1738.00,1738,1738,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T6,1931.00,1931,1931,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T7,2020.00,2020,2020,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T8,2379.00,2379,2379,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T9,3039.00,3039,3039,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T10,3092.00,3092,3092,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T11,3973.00,3973,3973,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T12,4335.00,4335,4335,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T13,4820.00,4820,4820,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T14,5857.00,5857,5857,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T15,6002.00,6002,6002,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T16,6175.00,6175,6175,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T17,9971.00,9971,9971,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T18,10519.00,10519,10519,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T19,11635.00,11635,11635,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T20,15082.00,15082,15082,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T21,21836.00,21836,21836,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T22,24042.00,24042,24042,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T23,26255.00,26255,26255,0
2026-03-08 13:00:03,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_2.csv,200000,EDF,T24,28854.00,28854,28854,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T0,76.00,76,76,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T1,259.00,259,259,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T2,288.00,288,288,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T3,685.00,685,685,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T4,826.00,826,826,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T5,919.00,919,919,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T6,3252.00,3252,3252,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T7,4280.00,4280,4280,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T8,5006.00,5006,5006,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T9,5483.00,5483,5483,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T10,5720.00,5720,5720,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T11,8846.00,8846,8846,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T12,10839.00,10839,10839,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T13,10842.00,10842,10842,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T14,10944.00,10944,10944,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T15,12970.00,12970,12970,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T16,14961.00,14961,14961,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T17,15887.00,15887,15887,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T18,16045.00,16045,16045,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T19,16878.00,16878,16878,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T20,18820.00,18820,18820,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T21,20962.00,20962,20962,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T22,21191.00,21191,21191,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T23,21433.00,21433,21433,0
2026-03-08 13:00:10,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_3.csv,200000,EDF,T24,21446.00,21446,21446,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T0,550.00,550,550,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T1,740.00,740,740,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T2,774.00,774,774,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T3,1074.00,1074,1074,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T4,1723.00,1723,1723,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T5,1732.00,1732,1732,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T6,2233.00,2233,2233,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T7,2479.00,2479,2479,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T8,5690.00,5690,5690,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T9,6624.00,6624,6624,0
2026-03-08 13:00:19,tasks\course_tasksets\output\unifast-utilDist\uniform-discrete-perDist\1-core\25-task\0-jitter\0.50-util\tasksets\uniform-discrete_4.csv,200000,EDF,T10,7026.00,7026,7026,0
